date,spy_below_sma20,spy_below_sma50,spy_rv10,spy_ret5
2023-10-17,False,True,0.12838482537515333,0.008674732632027116
2023-10-18,False,True,0.09712263262566036,0.0034058996394754626
2023-10-19,False,True,0.12506129606562855,-0.014003483154683583
2023-10-20,True,True,0.13500005215702587,-0.016672047271862667
2023-10-23,True,True,0.13239868441486644,-0.023893393802722263
2023-10-24,True,True,0.12410220825529081,-0.03573066760784982
2023-10-25,True,True,0.12875476196913002,-0.028416127115585166
2023-10-26,True,True,0.1353867100563517,-0.029427488989516415
2023-10-27,True,True,0.14061873657856983,-0.03254930565254344
2023-10-30,True,True,0.14063330705418223,-0.024953110652034205
2023-10-31,True,True,0.14514851389809877,-0.01158255098881733
2023-11-01,True,True,0.15409282180056824,-0.012817789167899996
2023-11-02,True,True,0.16088315787460378,0.012238054495885997
2023-11-03,False,True,0.1857803769406463,0.04414010477176378
2023-11-06,False,False,0.17334241549739818,0.058464012569981794
2023-11-07,False,False,0.17128987365878132,0.04836497583297783
2023-11-08,False,False,0.16989519622094382,0.04478718262491843
2023-11-09,False,False,0.14076888197788567,0.03451947238003239
2023-11-10,False,False,0.12793068918860878,0.007150154220726401
2023-11-13,False,False,0.12550809421953768,0.013618899789155758
2023-11-14,False,False,0.12818838718549566,0.010328444509280832
2023-11-15,False,False,0.1453472456556469,0.0270066145643022
2023-11-16,False,False,0.14582431498477647,0.0284276724531074
2023-11-17,False,False,0.1280816354088188,0.03777890269040807
2023-11-20,False,False,0.12614114263672793,0.023104333329368343
2023-11-21,False,False,0.12740179043101926,0.03196346937543848
2023-11-22,False,False,0.1313463698063078,0.010117442648826858
2023-11-24,False,False,0.13029602937736115,0.011875111019231888
2023-11-27,False,False,0.11485421237743326,0.011260912538272105
2023-11-28,False,False,0.10176385928391801,0.008185629885317347
2023-11-29,False,False,0.10003750238790106,0.0014749256693293855
2023-11-30,False,False,0.045661728472015994,0.002956296476142928
2023-12-01,False,False,0.04744616237205419,0.0030328349299726387
2023-12-04,False,False,0.052310235309951846,0.008346145886624301
2023-12-05,False,False,0.06370582737543282,0.004862698978922442
2023-12-06,False,False,0.05295631464603403,0.003670894090917365
2023-12-07,False,False,0.05630510340565293,0.00032995124978763
2023-12-08,False,False,0.06536718501768383,0.004009640731529096
2023-12-11,False,False,0.06778746908851545,0.0023959904002583965
2023-12-12,False,False,0.06703235382226835,0.011605246184220208
2023-12-13,False,False,0.06843932325410897,0.016425756327457686
2023-12-14,False,False,0.0881955919055556,0.03461166438414898
2023-12-15,False,False,0.08815988418741971,0.03007223283472471
2023-12-18,False,False,0.09022441974930182,0.023974214793427207
2023-12-19,False,False,0.07952583906749464,0.025744360167363478
2023-12-20,False,False,0.07708853918969008,0.02728996578750742
2023-12-21,False,False,0.11394541593789044,-0.0007256239319162194
2023-12-22,False,False,0.11624475657191256,0.005522334084348435
2023-12-26,False,False,0.11639634001477366,0.00920460989756311
2023-12-27,False,False,0.1164543389373991,0.007797107155524063
2023-12-28,False,False,0.11646942155010492,0.0035169752811115007
2023-12-29,False,False,0.10024166188027742,0.01800281922200697
2024-01-02,False,False,0.10238214946456527,0.005521471976829284
2024-01-03,False,False,0.10717916492097923,-0.002111263923482487
2024-01-04,False,False,0.11178911421038638,-0.014422370912809512
2024-01-05,True,False,0.10568485220930274,-0.019370002810333187
2024-01-08,True,False,0.08090919425270136,-0.018397700196061795
2024-01-09,False,False,0.09842456496572576,-0.0014937611398541106
2024-01-10,False,False,0.09842033332218578,0.002602348064738136
2024-01-11,False,False,0.1003586303713147,0.01657458687372726
2024-01-12,False,False,0.09998963297724438,0.019410203852026076
2024-01-16,False,False,0.1000368444090483,0.018721148690196143
2024-01-17,False,False,0.10074266146421419,0.0006953218999483646
2024-01-18,True,False,0.10068493460479053,-0.0033552798915790216
2024-01-19,False,False,0.09861536146798508,-0.000146885326165469
2024-01-22,False,False,0.10793155154393673,0.012763722870590133
2024-01-23,False,False,0.10763910184604035,0.014202400809505189
2024-01-24,False,False,0.08860053716621506,0.02090834406094988
2024-01-25,False,False,0.08651585279716652,0.027737195609856213
2024-01-26,False,False,0.0862954055700651,0.024218765296046385
2024-01-29,False,False,0.08715493122175587,0.010322741434054317
2024-01-30,False,False,0.09086791358177804,0.016175405104825513
2024-01-31,False,False,0.08590977213776488,0.012436580384502127
2024-02-01,False,False,0.12509556938603716,-0.005171098880435765
2024-02-02,False,False,0.13286665848025037,0.0023973934947203457
2024-02-05,False,False,0.12916820894556202,0.014238526519931849
2024-02-06,False,False,0.13279684777323492,0.0026054916278273055
2024-02-07,False,False,0.13279401335446178,0.006294688737481069
2024-02-08,False,False,0.13649787464778748,0.03151921833152804
2024-02-09,False,False,0.13591370936605673,0.018642682170739278
2024-02-12,False,False,0.13559413048939167,0.013856579134582825
2024-02-13,False,False,0.13327638422896027,0.017115013957948566
2024-02-14,False,False,0.15502743571831493,0.0002024375861098271
2024-02-15,False,False,0.12688794066443504,0.000943585918269374
2024-02-16,False,False,0.1168322994688715,0.007404879268089415
2024-02-20,False,False,0.11329860828117115,-0.003371907728363599
2024-02-21,False,False,0.1158237612604739,-0.008423488860397899
2024-02-22,False,False,0.11527734251097815,0.006335006494239126
2024-02-23,False,False,0.14979535828645382,0.01791122546242918
2024-02-26,False,False,0.14973239949880546,0.011633236322508678
2024-02-27,False,False,0.15044664264481142,0.012972713000947156
2024-02-28,False,False,0.15027672951085222,0.020472661433647454
2024-02-29,False,False,0.1266281746498063,0.018201565628612082
2024-03-01,False,False,0.12148430564956712,0.0011428572820488814
2024-03-04,False,False,0.12493530977496797,0.009845426311553496
2024-03-05,False,False,0.12012432520826086,0.012470602349376136
2024-03-06,False,False,0.13024687723230688,0.0004931653226296628
2024-03-07,False,False,0.13084520083269124,0.006893689402450276
2024-03-08,False,False,0.095312727091591,0.01324594583836447
2024-03-11,False,False,0.10245460416586297,-0.002203374716534867
2024-03-12,False,False,0.0999896549149438,-0.0019910204371607065
2024-03-13,False,False,0.1113201984394257,0.018928191307610476
2024-03-14,False,False,0.11152894182050205,0.012202061399083641
2024-03-15,False,False,0.1126925375960562,0.0002719437113736234
2024-03-18,False,False,0.10980041377311715,-0.0005980074963243265
2024-03-19,False,False,0.11391578768938664,0.006206776787657464
2024-03-20,False,False,0.0999103194035088,0.0010299471171510977
2024-03-21,False,False,0.10555419134414039,0.011874866385299221
2024-03-22,False,False,0.09727101330908755,0.017229672167658583
2024-03-25,False,False,0.09001674306979715,0.022321166598618047
2024-03-26,False,False,0.09228520916487222,0.013473464081587672
2024-03-27,False,False,0.07950193799860021,0.006011128733990345
2024-03-28,False,False,0.08690400922481904,0.005168307125026139
2024-04-01,False,False,0.08522844721275623,0.001666027856376484
2024-04-02,False,False,0.07356833276958098,0.0018226817797146744
2024-04-03,False,False,0.08237928000896998,-0.0017892542555085766
2024-04-04,False,False,0.07869203702289136,0.0011564930208090018
2024-04-05,True,False,0.08690393553715757,-0.019305388019882352
2024-04-08,False,False,0.10357244239811816,-0.008870705025625703
2024-04-09,False,False,0.10351545351854698,-0.0065880197868896095
2024-04-10,False,False,0.102941996044375,0.0009251413166608824
2024-04-11,True,False,0.11441681564619542,-0.010184632733721721
2024-04-12,True,False,0.11253431961097497,0.009608824501383229
2024-04-15,True,False,0.12938109878683368,-0.014621066403527783
2024-04-16,True,True,0.138979014274272,-0.02751002444689199
2024-04-17,True,True,0.13814730778659765,-0.030405145259282285
2024-04-18,True,True,0.1368647841076868,-0.026394616487664502
2024-04-19,True,True,0.12833339377819103,-0.035675674717609795
2024-04-22,True,True,0.10806794094769938,-0.03071351768746644
2024-04-23,True,True,0.12666618991844827,-0.009376547808624736
2024-04-24,True,True,0.14780142603392263,0.004210276056785034
2024-04-25,True,True,0.14209722664347,0.009709319827098106
2024-04-26,True,True,0.13258487176346057,0.007947629670083556
2024-04-29,True,True,0.1299897713009448,0.026456096157574605
2024-04-30,False,True,0.11207546710172142,0.02069158627029788
2024-05-01,True,True,0.14082008861397316,-0.007257985593873251
2024-05-02,True,True,0.13844004730673914,-0.010011671831181568
2024-05-03,True,True,0.14538142347393396,0.003058649513813183
2024-05-06,False,False,0.14391696480030863,0.00596151506064535
2024-05-07,False,False,0.14531583426751923,0.012763203664664768
2024-05-08,False,False,0.1375080813460017,0.0302004062730723
2024-05-09,False,False,0.1372168428289154,0.033656439491182466
2024-05-10,False,False,0.13358507365143024,0.029978418423038278
2024-05-13,False,False,0.12923544699144382,0.018678245173683106
2024-05-14,False,False,0.1295816106214027,0.00840157213795556
2024-05-15,False,False,0.08210182942639735,0.011911667702765527
2024-05-16,False,False,0.07997569254949345,0.024343085316294477
2024-05-17,False,False,0.08585061484811692,0.01637926019410263
2024-05-20,False,False,0.07492616820728479,0.016530987726761204
2024-05-21,False,False,0.06504493882765955,0.017565414154821157
2024-05-22,False,False,0.0645328799490517,0.01540225646474025
2024-05-23,False,False,0.06946589644750885,9.437736743667102e-05
2024-05-24,False,False,0.08177355453016598,-0.00516370668676891
2024-05-28,False,False,0.08632901906917977,-1.88868504288342e-05
2024-05-29,False,False,0.08609731821390278,-0.0004716433797675723
2024-05-30,False,False,0.09449474536685741,-0.009899127007799269
2024-05-31,True,False,0.0737616853518604,-0.013627012419404005
2024-06-03,False,False,0.09022950220017227,0.0026808121874137836
2024-06-04,False,False,0.08996016717640606,-0.0030976125373345376
2024-06-05,False,False,0.0899448566705118,-0.0026802073339746713
2024-06-06,False,False,0.10856683271207031,0.01628967885708521
2024-06-07,False,False,0.10690568801869423,0.023057346918320176
2024-06-10,False,False,0.09775513611821277,0.012590780954604197
2024-06-11,False,False,0.09416130907945172,0.014892004025160999
2024-06-12,False,False,0.09430536824931539,0.016200155971959562
2024-06-13,False,False,0.08721300975191662,0.012512389681815339
2024-06-14,False,False,0.06989235662954886,0.014570007439057342
2024-06-17,False,False,0.06442961651218417,0.016422913605879996
2024-06-18,False,False,0.06787162065358042,0.02135683134650579
2024-06-20,False,False,0.06677811731166845,0.02149175861109609
2024-06-21,False,False,0.05638048595082709,0.010418205845940776
2024-06-24,False,False,0.0582543652139211,0.007035980584595203
2024-06-25,False,False,0.062306821155463495,0.0031522121341462928
2024-06-26,False,False,0.06281085279661319,-0.0009363912817188513
2024-06-27,False,False,0.06288445662209664,-0.002224480577843302
2024-06-28,False,False,0.05218047443987538,0.0020706925253737296
2024-07-01,False,False,0.057963939223874696,-0.0005325887626099757
2024-07-02,False,False,0.05838719431138485,0.004790507314497816
2024-07-03,False,False,0.05435303784597203,0.0076721171268934185
2024-07-05,False,False,0.056991344200125374,0.010907223963589674
2024-07-08,False,False,0.057952412960510964,0.015136263025816499
2024-07-09,False,False,0.05557172295631709,0.020322664576051475
2024-07-10,False,False,0.047999341074530764,0.019217368365230802
2024-07-11,False,False,0.06098903974117663,0.02242217862838025
2024-07-12,False,False,0.0844942502095696,0.009103107364244467
2024-07-15,False,False,0.08711827505272846,0.009645897287943406
2024-07-16,False,False,0.07946477716678055,0.011255582584893897
2024-07-17,False,False,0.08035099438880033,0.016264258896938832
2024-07-18,False,False,0.11659531540872531,-0.007803036339844138
2024-07-19,False,False,0.12357227192760918,-0.006864577362738045
2024-07-22,True,False,0.12374486278622161,-0.019643208024175296
2024-07-23,False,False,0.13611630340967232,-0.012252239254072594
2024-07-24,False,False,0.1361636566422657,-0.01961547987943435
2024-07-25,True,False,0.16309941919080098,-0.028207705087089474
2024-07-26,True,True,0.1610380235564594,-0.025784387310961887
2024-07-29,True,False,0.17074678236340973,-0.008287947699376685
2024-07-30,True,False,0.16913044164454444,-0.0178310639334458
2024-07-31,True,True,0.16176481416863556,-0.021271986450362768
2024-08-01,True,False,0.18001332284403493,0.0177004216525527
2024-08-02,True,False,0.18938999522905833,0.008543674114533495
2024-08-05,True,True,0.20688349815636084,-0.021196091273512296
2024-08-06,True,True,0.22984802176057598,-0.05026066577871069
2024-08-07,True,True,0.24278741405640117,-0.03662361608649578
2024-08-08,True,True,0.22417326144925961,-0.058368584394338674
2024-08-09,True,True,0.26231587906305404,-0.022762010754223905
2024-08-12,True,True,0.2553588712748631,0.00016888749785204382
2024-08-13,True,True,0.25534130626112034,0.03071243486625419
2024-08-14,False,True,0.2705221994123271,0.03809250190111402
2024-08-15,False,False,0.25628908993443994,0.04837465928309448
2024-08-16,False,False,0.26001022446207045,0.04225007090994359
2024-08-19,False,False,0.2335239879634383,0.04000075034777684
2024-08-20,False,False,0.14279843375848228,0.04939336650393744
2024-08-21,False,False,0.1502072704146896,0.03073573891128345
2024-08-22,False,False,0.1322313365211847,0.03102528717102082
2024-08-23,False,False,0.12311774754700447,0.005695481665429325
2024-08-26,False,False,0.1265509573845863,0.014107629868810978
2024-08-27,False,False,0.13044906219265998,0.0021086115592250376
2024-08-28,False,False,0.11464798698101482,0.005119026566418494
2024-08-29,False,False,0.12399338822773234,-0.004138275975201999
2024-08-30,False,False,0.09426213401038325,0.003829419541865331
2024-09-03,False,False,0.10368925113345917,0.002757369158298495
2024-09-04,False,False,0.1427233544720557,-0.015531661611107861
2024-09-05,False,False,0.14276446535678536,-0.018893795453538864
2024-09-06,True,False,0.14026219137557872,-0.01556510842244685
2024-09-09,True,True,0.15708299437591336,-0.032219934814209816
2024-09-10,True,True,0.15847380619098284,-0.03063795140395975
2024-09-11,True,True,0.16251404759363527,-0.005959280118475241
2024-09-12,True,False,0.17359553779355236,0.006298211566438727
2024-09-13,False,False,0.177728368909324,0.01724859418427327
2024-09-16,False,False,0.17949979067599026,0.040065883535596925
2024-09-17,False,False,0.17282622809742224,0.03006899662992968
2024-09-18,False,False,0.12997874853430758,0.02602088080688003
2024-09-19,False,False,0.13085952537415088,0.012589733964932126
2024-09-20,False,False,0.14819191391905218,0.021266701745533023
2024-09-23,False,False,0.1010443266131451,0.014203505636229519
2024-09-24,False,False,0.0963278832246425,0.01523855262692897
2024-09-25,False,False,0.0966826374552082,0.017727575466875756
2024-09-26,False,False,0.09560100107342319,0.018503742996096362
2024-09-27,False,False,0.09117443828452385,0.005385358840309884
2024-09-30,False,False,0.0920712750111447,0.005666520116931695
2024-10-01,False,False,0.09254954826949977,0.007179594588155869
2024-10-02,False,False,0.10835134299222926,-0.004691055101635477
2024-10-03,False,False,0.10591632802888774,-0.0020700290434394475
2024-10-04,False,False,0.06246573078684996,-0.007828063420462161
2024-10-07,False,False,0.07713183220831402,0.0026423078963648816
2024-10-08,False,False,0.09073488758903629,-0.010387617696672624
2024-10-09,False,False,0.1024803475245541,0.008001828381789311
2024-10-10,False,False,0.10629718956166757,0.014555426891396772
2024-10-11,False,False,0.10609489280891471,0.014634919503992316
2024-10-14,False,False,0.1084437475895813,0.011518727793347283
2024-10-15,False,False,0.11313797924185087,0.029094751934339858
2024-10-16,False,False,0.1100746041114268,0.01153235499885752
2024-10-17,False,False,0.11029489710542584,0.008940638162999726
2024-10-18,False,False,0.10866647768299277,0.01079617428191737
2024-10-21,False,False,0.10286985742131419,0.008644190039086785
2024-10-22,False,False,0.08588519329584703,-0.0011808606959379242
2024-10-23,False,False,0.07840890168017059,0.006105764438479211
2024-10-24,False,False,0.08949979598445504,-0.007401682764154427
2024-10-25,False,False,0.08931500904237538,-0.00534043091802705
2024-10-28,False,False,0.08402496405299612,-0.009493833184587741
2024-10-29,False,False,0.07320909205339789,-0.004797560410889301
2024-10-30,False,False,0.061689669829540154,-0.0026572032968059656
2024-10-31,False,False,0.05937199293677733,0.0034948685999485196
2024-11-01,True,False,0.1130126883734239,-0.0182998407331878
2024-11-04,True,False,0.1136017156167398,-0.013815971655306014
2024-11-05,True,False,0.11354535921917529,-0.018972848546783383
2024-11-06,True,False,0.13493676246318054,-0.00871478483670829
2024-11-07,False,False,0.17903921997518862,0.01901691511218684
2024-11-08,False,False,0.18109747927462366,0.04742895267750202
2024-11-11,False,False,0.18030765704627044,0.04754483004494925
2024-11-12,False,False,0.18070170241761832,0.05080640851573537
2024-11-13,False,False,0.18332619961516824,0.03502687744545785
2024-11-14,False,False,0.18112729280616094,0.01040538695060933
2024-11-15,False,False,0.1432461508098272,-0.0037944290856670726
2024-11-18,False,False,0.16703918878564217,-0.020796067774283333
2024-11-19,False,False,0.16499700984847632,-0.0177199546311958
2024-11-20,False,False,0.15756521272421445,-0.011057129579963965
2024-11-21,False,False,0.09538803416165235,-0.011202465177983956
2024-11-22,False,False,0.09058818053172024,0.0005393107779601003
2024-11-25,False,False,0.08901719500651975,0.016662398627209862
2024-11-26,False,False,0.09090393779041475,0.015948312943155463
2024-11-27,False,False,0.09301349107855024,0.01753345874995582
2024-11-29,False,False,0.0948354645977916,0.01410668847472496
2024-12-02,False,False,0.0909037070725352,0.01495780503296551
2024-12-03,False,False,0.04349303268584046,0.013635372424279257
2024-12-04,False,False,0.04476670609701039,0.010677288876952407
2024-12-05,False,False,0.048083807910485915,0.011670690470868772
2024-12-06,False,False,0.051929503003690126,0.013075497936154035
2024-12-09,False,False,0.04983257285981334,0.008729565575964715
2024-12-10,False,False,0.06210470483792464,0.0017394756469588657
2024-12-11,False,False,0.06516446903549548,-0.0018380228773721141
2024-12-12,False,False,0.07081119443865151,-0.00032913252300559304
2024-12-13,False,False,0.07498706863606268,-0.0038407013564741854
2024-12-16,False,False,0.06899661963039017,-0.0059229032079376465
2024-12-17,False,False,0.07158607509603636,0.003489448401185369
2024-12-18,False,False,0.07530878004927288,0.0024717985020432653
2024-12-19,True,True,0.1611790299614875,-0.034866493160569334
2024-12-20,True,True,0.16175588355528359,-0.030165638824599772
2024-12-23,True,False,0.1781555106887568,-0.01832283806618451
2024-12-24,True,False,0.18204371077288728,-0.01664320620939863
2024-12-26,False,False,0.19176271267411846,-0.001599710040427249
2024-12-27,False,False,0.1870856107295125,0.029138715908201718
2024-12-30,True,False,0.19260024804073184,0.018618231884135472
2024-12-31,True,True,0.19916200739521847,-0.004956441108989851
2025-01-02,True,True,0.19581716314996028,-0.014478131273375827
2025-01-03,True,True,0.19574366969083348,-0.027706636190731437
2025-01-06,True,False,0.1402579290311757,-0.01561512646065677
2025-01-07,True,False,0.14157099334875103,0.0005882269290431452
2025-01-08,True,True,0.14350523773407173,0.0006970177007816769
2025-01-10,True,True,0.13961765359552383,0.005818318486717988
2025-01-13,True,True,0.1391619589390633,-0.007098385539267116
2025-01-14,True,True,0.14041494591327336,-0.01783934547947652
2025-01-15,True,True,0.1359839186092671,-0.022121070883813765
2025-01-16,False,True,0.15877089214996115,0.007050269474308646
2025-01-17,False,True,0.15765281206025958,0.003647220295256215
2025-01-21,False,False,0.1624141795638065,0.029440644494864054
2025-01-22,False,False,0.15727546330363334,0.0372555426031862
2025-01-23,False,False,0.1571814071049972,0.04165306946582237
2025-01-24,False,False,0.1392897200594893,0.028627821422143818
2025-01-27,False,False,0.142833686153915,0.02760124414362175
2025-01-28,False,False,0.13884295523963264,0.0029954160206575597
2025-01-29,False,False,0.14092785629360488,0.002437610064619289
2025-01-30,False,False,0.1468617186595249,-0.007634720751926172
2025-01-31,False,False,0.12272616725077963,-0.0077244781473068125
2025-02-03,False,False,0.12694103980956745,-0.010115629613461463
2025-02-04,False,False,0.12410812741575934,-0.0026694692368781636
2025-02-05,False,False,0.11961674831221682,-0.004532522086791779
2025-02-06,False,False,0.1177308607899402,0.004004586134429333
2025-02-07,False,False,0.1153936011169263,0.0021155639951035976
2025-02-10,False,False,0.12298675244924709,-0.001744708848727905
2025-02-11,False,False,0.10464881600263641,0.011844019041904463
2025-02-12,False,False,0.0955853507559502,0.005865930780152073
2025-02-13,False,False,0.09407236775272441,-0.0014233222218443808
2025-02-14,False,False,0.10492453550113659,0.005624091366537742
2025-02-18,False,False,0.09952103542481215,0.014864257269852077
2025-02-19,False,False,0.088893253705891,0.010977929410262544
2025-02-20,False,False,0.08544872111901712,0.012588591105911595
2025-02-21,False,False,0.08937666460365412,0.011634843872970757
2025-02-24,True,False,0.1258630596075146,-0.016056286548213894
2025-02-25,True,True,0.11950361959764562,-0.020485484013386235
2025-02-26,True,True,0.11366670969797601,-0.028209783811585676
2025-02-27,True,True,0.11351605685978745,-0.03000342644048648
2025-02-28,True,True,0.1342069787548051,-0.041498738661650436
2025-03-03,True,True,0.14999596517330888,-0.009600960454615892
2025-03-04,True,True,0.1665947105916155,-0.022504646877242185
2025-03-05,True,True,0.16516082515282782,-0.029247441693220577
2025-03-06,True,True,0.18129868493555282,-0.019309045954496118
2025-03-07,True,True,0.19220318299588837,-0.02109221423908636
2025-03-10,True,True,0.1902042174563163,-0.03073142841255372
2025-03-11,True,True,0.2216613372755139,-0.0397245482102806
2025-03-12,True,True,0.22176864834033388,-0.03629996793586476
2025-03-13,True,True,0.2272901980945919,-0.0414880108869613
2025-03-14,True,True,0.22445141124561538,-0.03717413594275876
2025-03-17,True,True,0.2389108652591128,-0.022763578099140203
2025-03-18,True,True,0.23635800621669506,0.011720003208231189
2025-03-19,True,True,0.23530914347339907,0.009173981269958942
2025-03-20,True,True,0.2355386921420285,0.014779823557227845
2025-03-21,True,True,0.22020596352371707,0.025515940203879817
2025-03-24,True,True,0.21722619059634965,0.005092454632566135
2025-03-25,False,True,0.1871058566109832,0.01526308352959882
2025-03-26,False,True,0.1768221399140787,0.02882358621036274
2025-03-27,True,True,0.1931894833171863,0.00558945523619947
2025-03-28,True,True,0.17599363183288436,0.005827523663081813
2025-03-31,True,True,0.181502353026249,-0.014752297724933694
2025-04-01,True,True,0.1802377145422305,-0.025588767571134152
2025-04-02,True,True,0.17232338382260737,-0.02517985752232421
2025-04-03,False,True,0.16590755273863297,-0.00715805896354782
2025-04-04,True,True,0.2982889133090154,-0.05357268770902801
2025-04-07,True,True,0.399462718391685,-0.09066695360252941
2025-04-08,True,True,0.3713009531326586,-0.09833926204532228
2025-04-09,True,True,0.3618052533214884,-0.11496158440212623
2025-04-10,True,True,0.7013040223434377,-0.028165520608933625
2025-04-11,True,True,0.7310156319987223,-0.022582449266161597
2025-04-14,True,True,0.7365046653165774,0.05672102557051306
2025-04-15,True,True,0.7377640800537298,0.06887664071842359
2025-04-16,True,True,0.7371168754620293,0.08284321705930409
2025-04-17,True,True,0.7406041445724967,-0.04185046084954602
2025-04-21,True,True,0.7005923896315182,0.0034885053245981013
2025-04-22,True,True,0.6398909107650282,-0.03756976462235784
2025-04-23,True,True,0.6499551155827953,-0.02201736147252542
2025-04-24,True,True,0.6407474665493743,-0.004073584749467618
2025-04-25,False,True,0.3651939527917806,0.040006849049851745
2025-04-28,False,True,0.27219346334994776,0.04602876143388457
2025-04-29,False,True,0.2630730151594169,0.07194286592847599
2025-04-30,False,True,0.26128395576828456,0.05134186727114032
2025-05-01,False,True,0.2598172076544981,0.03571028389027964
2025-05-02,False,False,0.21765703974603262,0.021547859319297702
2025-05-05,False,False,0.21990137665723666,0.029275025510579367
2025-05-06,False,False,0.1578328243889879,0.022982662589274172
2025-05-07,False,False,0.15006540881555994,0.008081974742540021
2025-05-08,False,False,0.14016132734354533,0.011919788766894257
2025-05-09,False,False,0.10854127855605664,0.01180009703378726
2025-05-12,False,False,0.10838973961935225,-0.004269884970037108
2025-05-13,False,False,0.18653898044993533,0.034569042270612194
2025-05-14,False,False,0.1865704394638462,0.05017895433764208
2025-05-15,False,False,0.18591002998647743,0.04711752593982421
2025-05-16,False,False,0.18583401391095475,0.04495097925758573
2025-05-19,False,False,0.17881835081303502,0.052911365597403615
2025-05-20,False,False,0.17065918322484255,0.020343400675191248
2025-05-21,False,False,0.16087989435444885,0.010241292419147063
2025-05-22,False,False,0.19785119335186255,-0.008049830377665601
2025-05-23,False,False,0.19772310396274329,-0.012481794199785679
2025-05-27,False,False,0.20314197745568133,-0.02539549046769296
2025-05-28,False,False,0.15554666876735002,-0.006220054144411846
2025-05-29,False,False,0.1564480164842154,-0.008636248358031673
2025-05-30,False,False,0.15753545109926517,0.01233572352315937
2025-06-02,False,False,0.1556884449965163,0.010804506350022614
2025-06-03,False,False,0.15491019122317967,0.02348431320269939
2025-06-04,False,False,0.15769752843686224,0.008356592133949903
2025-06-05,False,False,0.1564718881087824,0.013951984649512639
2025-06-06,False,False,0.12807899624798352,0.005084315147358742
2025-06-09,False,False,0.13455192630463628,0.016542527433985654
2025-06-10,False,False,0.1243575489419268,0.011759544187259774
2025-06-11,False,False,0.08127536525041924,0.011726417045634596
2025-06-12,False,False,0.0744427178669576,0.009111808262234122
2025-06-13,False,False,0.07445947636045004,0.01804232341223777
2025-06-16,False,False,0.10012949552009091,-0.003571786531963661
2025-06-17,False,False,0.10652210186098761,0.0050026683416311
2025-06-18,False,False,0.11515550953335174,-0.009202758877982165
2025-06-20,False,False,0.11514174890578432,-0.006518557229826416
2025-06-23,False,False,0.11270443085724152,-0.012775187392879861
2025-06-24,False,False,0.11177010277976225,0.008248467528098047
2025-06-25,False,False,0.12378435210133053,0.009779544235956728
2025-06-26,False,False,0.1216041424429641,0.019053337959408223
2025-06-27,False,False,0.12394725108589033,0.027180945151726643
2025-06-30,False,False,0.12447705004435722,0.034714275164678954
2025-07-01,False,False,0.09996827782290625,0.029492626556538504
2025-07-02,False,False,0.09622136388881135,0.01791423652516233
2025-07-03,False,False,0.07268044253585579,0.021956121317930455
2025-07-07,False,False,0.0707578056385027,0.02201448122788041
2025-07-08,False,False,0.08791435176220662,0.009383486939300578
2025-07-09,False,False,0.08516057203917879,0.004030103909652638
2025-07-10,False,False,0.07557560404804327,0.010378045257488422
2025-07-11,False,False,0.07452601541289552,0.008655007457501807
2025-07-14,False,False,0.07590624597115,-0.00275050427054202
2025-07-15,False,False,0.07398892578651073,0.0066539929327555924
2025-07-16,False,False,0.07701619936876156,0.0029016346719814567
2025-07-17,False,False,0.07784322711491413,0.00025638629541213653
2025-07-18,False,False,0.08019157976009798,0.00354734717103411
2025-07-21,False,False,0.07135202764563613,0.006350021352631741
2025-07-22,False,False,0.05657066101432301,0.006337927234220331
2025-07-23,False,False,0.05604209294995759,0.010801427211724945
2025-07-24,False,False,0.0628490952440234,0.016003972274901024
2025-07-25,False,False,0.06276205728129142,0.010158588444774796
2025-07-28,False,False,0.057705999667778965,0.015169380615399408
2025-07-29,False,False,0.05896042162246961,0.012993621422027424
2025-07-30,False,False,0.05454781571655885,0.010177146064701326
2025-07-31,False,False,0.05645710112824566,0.0003941907670164113
2025-08-01,False,False,0.056243168628181704,-0.0036884080953210052
2025-08-04,True,False,0.10271883868087078,-0.024140637489474703
2025-08-05,False,False,0.1307987483978794,-0.009058937975738646
2025-08-06,True,False,0.13368445309476304,-0.011475615502203551
2025-08-07,False,False,0.13221386418551556,-0.002647921037949308
2025-08-08,False,False,0.13221394225028787,0.0002689533223581009
2025-08-11,False,False,0.13678401380417812,0.02486649916090844
2025-08-12,False,False,0.1371630081356965,0.007525706001344945
2025-08-13,False,False,0.14626168697366324,0.023440609021847747
2025-08-14,False,False,0.14594407765393963,0.019137773791731316
2025-08-15,False,False,0.14319576304861154,0.02008698969077849
2025-08-18,False,False,0.10472621099037652,0.00982453909581582
2025-08-19,False,False,0.08258984068602906,0.011605234655758245
2025-08-20,False,False,0.08344610485231459,-0.004481164605477206
2025-08-21,False,False,0.07941962330131142,-0.01051342161065516
2025-08-22,True,False,0.08283380001679787,-0.014574772966724825
2025-08-25,False,False,0.10666137644379131,0.002906254162059918
2025-08-26,False,False,0.10939815621649902,-0.0012902237069724043
2025-08-27,False,False,0.09770920430061153,0.00836185775603493
2025-08-28,False,False,0.0968832629521881,0.013351929885013991
2025-08-29,False,False,0.09822800601865307,0.02103689674075304
2025-09-02,False,False,0.10287066916796327,-0.00040290762898220756
2025-09-03,True,False,0.10991804423235173,-0.0034242838034782563
2025-09-04,False,False,0.10965672477000257,-0.0022010038728956793
2025-09-05,False,False,0.11424495373348104,0.003850734907243636
